Time,Scenario,Bandwidth_Mbps,Input_Network_Latency_ms,CPU_Usage_percent,Task_Size_MB,Existing_Decision,Proposed_Decision,Estimated_EDGE_Latency_ms,Estimated_CLOUD_Latency_ms,Existing_Estimated_Latency_ms,Proposed_Estimated_Latency_ms
1152,Fluctuating,76.0,59.0,46.0,7.0,EDGE,EDGE,946.4,948.7221052631578,946.4,946.4
1153,Fluctuating,64.0,87.0,70.0,7.0,CLOUD,CLOUD,1148.0,1121.6,1121.6,1121.6
1154,Fluctuating,67.0,70.0,31.0,7.0,EDGE,EDGE,820.3999999999999,1054.500895522388,820.3999999999999,820.3999999999999
1155,Fluctuating,83.0,45.0,64.0,1.0,EDGE,EDGE,156.8,163.9455421686747,156.8,156.8
1156,Fluctuating,81.0,38.0,78.0,10.0,CLOUD,CLOUD,1736.0,1256.8543209876543,1256.8543209876543,1256.8543209876543
1157,Fluctuating,42.0,39.0,52.0,9.0,CLOUD,CLOUD,1281.6,1952.0057142857142,1952.0057142857142,1952.0057142857142
1158,Fluctuating,46.0,67.0,80.0,5.0,CLOUD,CLOUD,880.0000000000001,1052.5652173913045,1052.5652173913045,1052.5652173913045
1159,Fluctuating,78.0,41.0,48.0,8.0,EDGE,CLOUD,1100.8,1036.8728205128205,1100.8,1036.8728205128205
1160,Fluctuating,64.0,80.0,72.0,1.0,CLOUD,CLOUD,166.4,227.88,227.88,227.88
1161,Fluctuating,70.0,50.0,64.0,4.0,EDGE,EDGE,627.2,597.3828571428571,627.2,627.2
1162,Fluctuating,48.0,80.0,80.0,9.0,CLOUD,CLOUD,1584.0000000000002,1788.8,1788.8,1788.8
1163,Fluctuating,58.0,48.0,49.0,6.0,EDGE,EDGE,832.8,1007.3462068965517,832.8,832.8
1164,Fluctuating,40.0,100.0,65.0,3.0,EDGE,EDGE,474.0,767.8,474.0,474.0
1165,Fluctuating,47.0,35.0,30.0,10.0,EDGE,CLOUD,1160.0,1949.127659574468,1160.0,1949.127659574468
1166,Fluctuating,78.0,80.0,64.0,9.0,CLOUD,CLOUD,1411.2,1206.116923076923,1206.116923076923,1206.116923076923
1167,Fluctuating,45.0,69.0,43.0,6.0,EDGE,EDGE,789.6,1265.9866666666667,789.6,789.6
1168,Fluctuating,53.0,82.0,71.0,9.0,CLOUD,CLOUD,1486.8,1646.0505660377357,1646.0505660377357,1646.0505660377357
1169,Fluctuating,49.0,50.0,41.0,4.0,EDGE,EDGE,516.8,789.6212244897958,516.8,516.8
1170,Fluctuating,79.0,62.0,42.0,2.0,EDGE,EDGE,260.79999999999995,307.89164556962027,260.79999999999995,260.79999999999995
1171,Fluctuating,51.0,36.0,78.0,9.0,CLOUD,CLOUD,1562.3999999999999,1655.8447058823529,1655.8447058823529,1655.8447058823529
1172,Fluctuating,69.0,100.0,34.0,5.0,EDGE,EDGE,604.0,786.5101449275362,604.0,604.0
1173,Fluctuating,82.0,38.0,46.0,2.0,EDGE,EDGE,270.4,276.8019512195122,270.4,270.4
1174,Fluctuating,52.0,92.0,51.0,6.0,CLOUD,CLOUD,847.2,1147.316923076923,1147.316923076923,1147.316923076923
1175,Fluctuating,48.0,60.0,36.0,5.0,EDGE,EDGE,616.0,1000.5333333333334,616.0,616.0
1176,Fluctuating,79.0,38.0,42.0,6.0,EDGE,EDGE,782.4,775.6749367088609,782.4,782.4
1177,Fluctuating,71.0,87.0,51.0,10.0,CLOUD,CLOUD,1412.0,1434.160563380282,1434.160563380282,1434.160563380282
1178,Fluctuating,82.0,69.0,74.0,10.0,CLOUD,CLOUD,1688.0,1274.2097560975608,1274.2097560975608,1274.2097560975608
1179,Fluctuating,49.0,76.0,50.0,7.0,EDGE,EDGE,980.0,1372.857142857143,980.0,980.0
1180,Fluctuating,50.0,30.0,50.0,4.0,EDGE,EDGE,560.0,758.0,560.0,560.0
1181,Fluctuating,90.0,58.0,75.0,7.0,CLOUD,CLOUD,1190.0,841.2222222222223,841.2222222222223,841.2222222222223
1182,Fluctuating,57.0,76.0,38.0,6.0,EDGE,EDGE,753.6,1047.2252631578947,753.6,753.6
1183,Fluctuating,70.0,89.0,58.0,6.0,CLOUD,CLOUD,897.5999999999999,908.6342857142856,908.6342857142856,908.6342857142856
1184,Fluctuating,89.0,69.0,61.0,9.0,CLOUD,CLOUD,1378.8,1079.9487640449438,1079.9487640449438,1079.9487640449438
1185,Fluctuating,46.0,52.0,71.0,10.0,CLOUD,CLOUD,1652.0,2019.5304347826086,2019.5304347826086,2019.5304347826086
1186,Fluctuating,45.0,65.0,38.0,9.0,CLOUD,CLOUD,1130.4,1858.68,1858.68,1858.68
1187,Fluctuating,52.0,63.0,76.0,2.0,CLOUD,CLOUD,342.40000000000003,416.7723076923077,416.7723076923077,416.7723076923077
1188,Fluctuating,86.0,39.0,31.0,9.0,EDGE,CLOUD,1054.8,1067.3693023255814,1054.8,1067.3693023255814
1189,Fluctuating,80.0,33.0,67.0,10.0,CLOUD,CLOUD,1604.0,1259.8,1259.8,1259.8
1190,Fluctuating,65.0,57.0,32.0,9.0,CLOUD,CLOUD,1065.6,1356.2123076923078,1356.2123076923078,1356.2123076923078
1191,Fluctuating,56.0,99.0,64.0,8.0,CLOUD,CLOUD,1254.4,1422.337142857143,1422.337142857143,1422.337142857143
1192,Fluctuating,81.0,49.0,53.0,7.0,EDGE,CLOUD,1005.1999999999999,895.198024691358,1005.1999999999999,895.198024691358
1193,Fluctuating,54.0,67.0,38.0,8.0,CLOUD,CLOUD,1004.8000000000001,1424.3451851851853,1424.3451851851853,1424.3451851851853
1194,Fluctuating,72.0,95.0,35.0,7.0,EDGE,EDGE,854.0,1022.5777777777778,854.0,854.0
1195,Fluctuating,63.0,94.0,30.0,4.0,EDGE,EDGE,464.0,686.7365079365079,464.0,464.0
1196,Fluctuating,79.0,51.0,78.0,9.0,CLOUD,CLOUD,1562.3999999999999,1170.472405063291,1170.472405063291,1170.472405063291
1197,Fluctuating,48.0,87.0,40.0,3.0,EDGE,EDGE,384.0,651.8,384.0,384.0
1198,Fluctuating,76.0,48.0,77.0,8.0,CLOUD,CLOUD,1379.2000000000003,1074.7452631578947,1074.7452631578947,1074.7452631578947
1199,Fluctuating,62.0,35.0,44.0,8.0,EDGE,CLOUD,1062.4,1241.338064516129,1062.4,1241.338064516129
1200,Fluctuating,54.0,38.0,46.0,6.0,EDGE,EDGE,811.1999999999999,1057.9288888888889,811.1999999999999,811.1999999999999
1201,Fluctuating,54.0,35.0,72.0,4.0,EDGE,CLOUD,665.6,719.1125925925926,665.6,719.1125925925926
1202,Fluctuating,73.0,76.0,54.0,8.0,CLOUD,CLOUD,1158.4,1129.9923287671234,1129.9923287671234,1129.9923287671234
1203,Fluctuating,69.0,35.0,32.0,6.0,EDGE,EDGE,710.4,858.3321739130436,710.4,710.4
1204,Fluctuating,46.0,96.0,70.0,5.0,CLOUD,CLOUD,819.9999999999999,1079.5652173913043,1079.5652173913043,1079.5652173913043
1205,Fluctuating,87.0,63.0,67.0,9.0,CLOUD,CLOUD,1443.6,1094.7062068965517,1094.7062068965517,1094.7062068965517
1206,Fluctuating,76.0,52.0,54.0,7.0,CLOUD,CLOUD,1013.6,943.9621052631578,943.9621052631578,943.9621052631578
1207,Fluctuating,63.0,39.0,63.0,5.0,EDGE,CLOUD,778.0,786.520634920635,778.0,786.520634920635
1208,Fluctuating,64.0,58.0,63.0,7.0,CLOUD,CLOUD,1089.2,1090.6399999999999,1090.6399999999999,1090.6399999999999
1209,Fluctuating,62.0,74.0,61.0,8.0,CLOUD,CLOUD,1225.6,1285.778064516129,1285.778064516129,1285.778064516129
1210,Fluctuating,78.0,30.0,62.0,3.0,EDGE,EDGE,463.2,405.13230769230773,463.2,463.2
1211,Fluctuating,68.0,51.0,44.0,2.0,EDGE,EDGE,265.6,329.81411764705877,265.6,265.6
1212,Fluctuating,72.0,65.0,43.0,3.0,EDGE,EDGE,394.8,463.49333333333334,394.8,394.8
1213,Fluctuating,51.0,50.0,53.0,10.0,CLOUD,CLOUD,1436.0,1839.827450980392,1839.827450980392,1839.827450980392
1214,Fluctuating,85.0,45.0,72.0,4.0,EDGE,CLOUD,665.6,512.9905882352941,665.6,512.9905882352941
1215,Fluctuating,66.0,72.0,76.0,2.0,CLOUD,CLOUD,342.40000000000003,360.5042424242424,360.5042424242424,360.5042424242424
1216,Fluctuating,70.0,91.0,60.0,4.0,EDGE,EDGE,608.0,637.7428571428571,608.0,608.0
1217,Fluctuating,77.0,50.0,71.0,7.0,CLOUD,CLOUD,1156.3999999999999,937.1527272727272,937.1527272727272,937.1527272727272
1218,Fluctuating,41.0,61.0,32.0,3.0,EDGE,EDGE,355.2,710.2058536585366,355.2,355.2
1219,Fluctuating,76.0,50.0,38.0,9.0,EDGE,CLOUD,1130.4,1191.0484210526315,1130.4,1191.0484210526315
1220,Fluctuating,42.0,48.0,33.0,3.0,EDGE,EDGE,358.8,683.3885714285715,358.8,358.8
1221,Fluctuating,56.0,53.0,63.0,7.0,CLOUD,CLOUD,1089.2,1210.6399999999999,1210.6399999999999,1210.6399999999999
1222,Fluctuating,78.0,32.0,76.0,5.0,CLOUD,CLOUD,856.0,660.0205128205129,660.0205128205129,660.0205128205129
1223,Fluctuating,45.0,57.0,58.0,10.0,CLOUD,CLOUD,1496.0,2057.9777777777776,2057.9777777777776,2057.9777777777776
1224,Fluctuating,70.0,91.0,40.0,4.0,EDGE,EDGE,512.0,634.5428571428571,512.0,512.0
1225,Fluctuating,66.0,48.0,80.0,10.0,CLOUD,CLOUD,1760.0000000000002,1492.1212121212122,1492.1212121212122,1492.1212121212122
1226,Fluctuating,89.0,53.0,69.0,9.0,CLOUD,CLOUD,1465.2,1066.8287640449437,1066.8287640449437,1066.8287640449437
1227,Fluctuating,56.0,51.0,76.0,6.0,CLOUD,CLOUD,1027.2,1046.3828571428571,1046.3828571428571,1046.3828571428571
1228,Fluctuating,69.0,38.0,44.0,7.0,EDGE,EDGE,929.6000000000001,1001.9142028985508,929.6000000000001,929.6000000000001
1229,Fluctuating,64.0,46.0,36.0,1.0,EDGE,EDGE,123.2,192.44,123.2,123.2
1230,Fluctuating,52.0,96.0,62.0,7.0,CLOUD,CLOUD,1080.8,1330.2830769230768,1330.2830769230768,1330.2830769230768
1231,Fluctuating,49.0,42.0,41.0,8.0,EDGE,CLOUD,1033.6,1521.2424489795917,1033.6,1521.2424489795917
1232,Fluctuating,79.0,34.0,80.0,9.0,CLOUD,CLOUD,1584.0000000000002,1154.192405063291,1154.192405063291,1154.192405063291
1233,Fluctuating,72.0,45.0,35.0,8.0,EDGE,CLOUD,976.0,1105.0888888888887,976.0,1105.0888888888887
1234,Fluctuating,82.0,46.0,68.0,9.0,CLOUD,CLOUD,1454.4,1128.5287804878049,1128.5287804878049,1128.5287804878049
1235,Fluctuating,40.0,85.0,63.0,7.0,CLOUD,CLOUD,1089.2,1642.6399999999999,1642.6399999999999,1642.6399999999999
1236,Fluctuating,63.0,35.0,74.0,9.0,CLOUD,CLOUD,1519.1999999999998,1384.497142857143,1384.497142857143,1384.497142857143
1237,Fluctuating,67.0,59.0,60.0,7.0,CLOUD,CLOUD,1064.0,1051.620895522388,1051.620895522388,1051.620895522388
1238,Fluctuating,62.0,42.0,57.0,3.0,EDGE,EDGE,445.2,495.93677419354833,445.2,445.2
1239,Fluctuating,56.0,91.0,79.0,4.0,CLOUD,CLOUD,699.2,755.0685714285714,755.0685714285714,755.0685714285714
1240,Fluctuating,45.0,66.0,68.0,9.0,CLOUD,CLOUD,1454.4,1870.48,1870.48,1870.48
1241,Fluctuating,66.0,62.0,42.0,1.0,EDGE,EDGE,130.39999999999998,204.89212121212122,130.39999999999998,130.39999999999998
1242,Fluctuating,85.0,30.0,66.0,9.0,CLOUD,CLOUD,1432.8,1080.8188235294117,1080.8188235294117,1080.8188235294117
1243,Fluctuating,47.0,96.0,30.0,7.0,EDGE,EDGE,812.0,1435.8893617021276,812.0,812.0
1244,Fluctuating,81.0,56.0,74.0,6.0,CLOUD,CLOUD,1012.8,786.3525925925926,786.3525925925926,786.3525925925926
1245,Fluctuating,66.0,76.0,36.0,3.0,EDGE,EDGE,369.6,503.9563636363636,369.6,369.6
1246,Fluctuating,67.0,62.0,46.0,9.0,CLOUD,CLOUD,1216.8,1333.1868656716417,1333.1868656716417,1333.1868656716417
1247,Fluctuating,67.0,76.0,69.0,5.0,CLOUD,CLOUD,814.0,786.8149253731342,786.8149253731342,786.8149253731342
1248,Fluctuating,83.0,80.0,78.0,4.0,CLOUD,CLOUD,694.4,558.0221686746988,558.0221686746988,558.0221686746988
1249,Fluctuating,66.0,100.0,80.0,9.0,CLOUD,CLOUD,1584.0000000000002,1399.7090909090907,1399.7090909090907,1399.7090909090907
1250,Fluctuating,70.0,52.0,53.0,9.0,CLOUD,CLOUD,1292.3999999999999,1279.6514285714284,1279.6514285714284,1279.6514285714284
1251,Fluctuating,75.0,91.0,46.0,5.0,EDGE,EDGE,676.0,733.5333333333334,676.0,676.0
1252,Fluctuating,76.0,74.0,79.0,7.0,CLOUD,CLOUD,1223.6000000000001,972.9621052631578,972.9621052631578,972.9621052631578
1253,Fluctuating,87.0,47.0,72.0,2.0,EDGE,CLOUD,332.8,276.6680459770115,332.8,276.6680459770115
1254,Fluctuating,87.0,59.0,58.0,3.0,EDGE,EDGE,448.79999999999995,401.82206896551725,448.79999999999995,448.79999999999995
1255,Fluctuating,46.0,57.0,62.0,7.0,CLOUD,CLOUD,1080.8,1431.7513043478261,1431.7513043478261,1431.7513043478261
1256,Fluctuating,90.0,73.0,65.0,10.0,CLOUD,CLOUD,1580.0,1187.8888888888887,1187.8888888888887,1187.8888888888887
1257,Fluctuating,84.0,36.0,40.0,7.0,EDGE,EDGE,896.0,853.8666666666667,896.0,896.0
1258,Fluctuating,80.0,30.0,35.0,3.0,EDGE,EDGE,366.0,394.2,366.0,366.0
1259,Fluctuating,70.0,85.0,35.0,2.0,EDGE,EDGE,244.0,356.37142857142857,244.0,244.0
1260,Fluctuating,56.0,58.0,53.0,2.0,EDGE,EDGE,287.2,387.95428571428573,287.2,287.2
1261,Fluctuating,78.0,34.0,76.0,7.0,CLOUD,CLOUD,1198.4,913.228717948718,913.228717948718,913.228717948718
1262,Fluctuating,65.0,96.0,48.0,10.0,CLOUD,CLOUD,1376.0,1545.969230769231,1545.969230769231,1545.969230769231
1263,Fluctuating,43.0,52.0,70.0,8.0,CLOUD,CLOUD,1312.0,1722.7720930232558,1722.7720930232558,1722.7720930232558
1264,Fluctuating,68.0,31.0,42.0,9.0,EDGE,CLOUD,1173.6,1284.9435294117648,1173.6,1284.9435294117648
1265,Fluctuating,58.0,54.0,32.0,10.0,CLOUD,CLOUD,1184.0,1646.1103448275862,1646.1103448275862,1646.1103448275862
1266,Fluctuating,72.0,96.0,74.0,4.0,CLOUD,CLOUD,675.1999999999999,632.2844444444444,632.2844444444444,632.2844444444444
1267,Fluctuating,79.0,51.0,73.0,1.0,CLOUD,CLOUD,167.59999999999997,175.1858227848101,175.1858227848101,175.1858227848101
1268,Fluctuating,63.0,60.0,71.0,1.0,CLOUD,CLOUD,165.2,209.824126984127,209.824126984127,209.824126984127
1269,Fluctuating,50.0,41.0,47.0,7.0,EDGE,EDGE,954.8000000000001,1314.16,954.8000000000001,954.8000000000001
1270,Fluctuating,62.0,80.0,55.0,10.0,CLOUD,CLOUD,1460.0000000000002,1592.3225806451612,1592.3225806451612,1592.3225806451612
1271,Fluctuating,52.0,96.0,30.0,2.0,EDGE,EDGE,232.0,446.0923076923077,232.0,232.0
1272,Fluctuating,45.0,100.0,48.0,9.0,CLOUD,CLOUD,1238.4,1897.28,1897.28,1897.28
1273,Fluctuating,77.0,74.0,52.0,5.0,CLOUD,CLOUD,712.0,703.8805194805194,703.8805194805194,703.8805194805194
1274,Fluctuating,54.0,54.0,59.0,7.0,CLOUD,CLOUD,1055.6,1247.557037037037,1247.557037037037,1247.557037037037
1275,Fluctuating,76.0,30.0,46.0,3.0,EDGE,EDGE,405.59999999999997,411.3094736842105,405.59999999999997,405.59999999999997
1276,Fluctuating,66.0,94.0,36.0,9.0,CLOUD,CLOUD,1108.8,1377.8690909090908,1377.8690909090908,1377.8690909090908
1277,Fluctuating,44.0,94.0,48.0,6.0,EDGE,EDGE,825.6,1316.4290909090907,825.6,825.6
1278,Fluctuating,47.0,95.0,46.0,9.0,CLOUD,CLOUD,1216.8,1823.4748936170213,1823.4748936170213,1823.4748936170213
1279,Fluctuating,90.0,62.0,74.0,8.0,CLOUD,CLOUD,1350.3999999999999,956.791111111111,956.791111111111,956.791111111111
1280,Fluctuating,64.0,91.0,79.0,4.0,CLOUD,CLOUD,699.2,683.64,683.64,683.64
1281,Fluctuating,88.0,73.0,79.0,8.0,CLOUD,CLOUD,1398.4,985.5527272727272,985.5527272727272,985.5527272727272
1282,Fluctuating,83.0,88.0,67.0,1.0,EDGE,EDGE,160.39999999999998,207.0655421686747,160.39999999999998,160.39999999999998
1283,Fluctuating,70.0,44.0,46.0,2.0,EDGE,EDGE,270.4,316.25142857142856,270.4,270.4
1284,Fluctuating,64.0,58.0,73.0,4.0,CLOUD,CLOUD,670.3999999999999,649.68,649.68,649.68
1285,Fluctuating,60.0,82.0,52.0,9.0,CLOUD,CLOUD,1281.6,1480.72,1480.72,1480.72
1286,Fluctuating,74.0,31.0,74.0,5.0,CLOUD,CLOUD,844.0,686.3405405405405,686.3405405405405,686.3405405405405
1287,Fluctuating,55.0,66.0,35.0,7.0,EDGE,EDGE,854.0,1233.981818181818,854.0,854.0
1288,Fluctuating,83.0,73.0,34.0,9.0,CLOUD,CLOUD,1087.2,1132.7098795180723,1132.7098795180723,1132.7098795180723
1289,Fluctuating,51.0,90.0,50.0,6.0,EDGE,EDGE,840.0,1163.1764705882351,840.0,840.0
1290,Fluctuating,53.0,64.0,41.0,4.0,EDGE,EDGE,516.8,754.3335849056602,516.8,516.8
1291,Fluctuating,71.0,55.0,45.0,4.0,EDGE,EDGE,536.0,592.9042253521127,536.0,536.0
1292,Fluctuating,56.0,56.0,44.0,4.0,EDGE,EDGE,531.2,714.4685714285714,531.2,531.2
1293,Fluctuating,55.0,75.0,39.0,2.0,EDGE,EDGE,253.6,409.0290909090909,253.6,253.6
1294,Fluctuating,47.0,40.0,73.0,8.0,CLOUD,CLOUD,1340.7999999999997,1585.0621276595743,1585.0621276595743,1585.0621276595743
1295,Fluctuating,79.0,30.0,78.0,9.0,CLOUD,CLOUD,1562.3999999999999,1149.472405063291,1149.472405063291,1149.472405063291
1296,Fluctuating,42.0,91.0,53.0,10.0,CLOUD,CLOUD,1436.0,2216.9619047619044,2216.9619047619044,2216.9619047619044
1297,Fluctuating,60.0,93.0,66.0,5.0,CLOUD,CLOUD,796.0,872.8666666666667,872.8666666666667,872.8666666666667
1298,Fluctuating,71.0,53.0,78.0,9.0,CLOUD,CLOUD,1562.3999999999999,1275.1645070422533,1275.1645070422533,1275.1645070422533
1299,Fluctuating,57.0,80.0,44.0,10.0,CLOUD,CLOUD,1328.0,1701.1087719298243,1701.1087719298243,1701.1087719298243
1300,Fluctuating,48.0,36.0,63.0,7.0,EDGE,CLOUD,1089.2,1360.3066666666668,1089.2,1360.3066666666668
1301,Fluctuating,70.0,99.0,32.0,9.0,CLOUD,CLOUD,1065.6,1319.0914285714284,1319.0914285714284,1319.0914285714284
1302,Fluctuating,62.0,80.0,73.0,3.0,CLOUD,CLOUD,502.79999999999995,535.8567741935483,535.8567741935483,535.8567741935483
1303,Fluctuating,69.0,45.0,74.0,9.0,CLOUD,CLOUD,1519.1999999999998,1295.1182608695653,1295.1182608695653,1295.1182608695653
1304,Fluctuating,69.0,70.0,74.0,1.0,CLOUD,CLOUD,168.79999999999998,208.90202898550726,208.90202898550726,208.90202898550726
1305,Fluctuating,40.0,56.0,54.0,10.0,CLOUD,CLOUD,1448.0,2277.6,2277.6,2277.6
1306,Fluctuating,46.0,71.0,53.0,10.0,CLOUD,CLOUD,1436.0,2031.3304347826088,2031.3304347826088,2031.3304347826088
1307,Fluctuating,56.0,53.0,65.0,5.0,CLOUD,CLOUD,790.0,880.2857142857143,880.2857142857143,880.2857142857143
1308,Fluctuating,55.0,64.0,60.0,10.0,CLOUD,CLOUD,1520.0,1742.5454545454545,1742.5454545454545,1742.5454545454545
1309,Fluctuating,61.0,76.0,41.0,8.0,CLOUD,CLOUD,1033.6,1298.3003278688525,1298.3003278688525,1298.3003278688525
1310,Fluctuating,67.0,56.0,56.0,6.0,CLOUD,CLOUD,883.2,905.8579104477612,905.8579104477612,905.8579104477612
1311,Fluctuating,63.0,81.0,47.0,8.0,CLOUD,CLOUD,1091.2,1271.9130158730159,1271.9130158730159,1271.9130158730159
1312,Fluctuating,51.0,46.0,66.0,4.0,EDGE,EDGE,636.8,764.0109803921569,636.8,636.8
1313,Fluctuating,46.0,64.0,45.0,9.0,CLOUD,CLOUD,1206.0,1825.417391304348,1825.417391304348,1825.417391304348
1314,Fluctuating,67.0,78.0,42.0,3.0,EDGE,EDGE,391.2,501.2489552238806,391.2,391.2
1315,Fluctuating,87.0,49.0,60.0,1.0,EDGE,EDGE,152.0,163.35402298850576,152.0,152.0
1316,Fluctuating,51.0,83.0,61.0,3.0,EDGE,EDGE,459.6,620.9082352941175,459.6,459.6
1317,Fluctuating,80.0,96.0,64.0,6.0,CLOUD,CLOUD,940.8,831.36,831.36,831.36
1318,Fluctuating,90.0,92.0,49.0,5.0,EDGE,EDGE,694.0,646.2444444444443,694.0,694.0
1319,Fluctuating,75.0,36.0,55.0,2.0,EDGE,EDGE,292.0,293.73333333333335,292.0,292.0
1320,Fluctuating,84.0,50.0,33.0,4.0,EDGE,EDGE,478.40000000000003,516.2323809523809,478.40000000000003,478.40000000000003
1321,Fluctuating,56.0,90.0,70.0,2.0,EDGE,EDGE,328.0,421.3142857142857,328.0,328.0
1322,Fluctuating,68.0,72.0,46.0,6.0,EDGE,EDGE,811.1999999999999,908.9223529411765,811.1999999999999,811.1999999999999
1323,Fluctuating,63.0,62.0,52.0,1.0,EDGE,EDGE,142.4,211.064126984127,142.4,142.4
1324,Fluctuating,66.0,45.0,52.0,10.0,CLOUD,CLOUD,1424.0,1477.9212121212122,1477.9212121212122,1477.9212121212122
1325,Fluctuating,52.0,98.0,41.0,5.0,EDGE,EDGE,646.0,975.4307692307693,646.0,646.0
1326,Fluctuating,62.0,71.0,73.0,9.0,CLOUD,CLOUD,1508.3999999999999,1438.5703225806453,1438.5703225806453,1438.5703225806453
1327,Fluctuating,71.0,87.0,35.0,7.0,EDGE,EDGE,854.0,1025.5323943661972,854.0,854.0
1328,Fluctuating,79.0,66.0,59.0,3.0,EDGE,EDGE,452.4,436.8774683544304,452.4,452.4
1329,Fluctuating,50.0,73.0,56.0,10.0,CLOUD,CLOUD,1472.0,1895.4,1895.4,1895.4
1330,Fluctuating,76.0,81.0,34.0,2.0,EDGE,EDGE,241.6,334.24631578947367,241.6,241.6
1331,Fluctuating,50.0,73.0,44.0,6.0,EDGE,EDGE,796.8000000000001,1163.56,796.8000000000001,796.8000000000001
1332,Fluctuating,60.0,67.0,75.0,5.0,CLOUD,CLOUD,850.0,848.6666666666666,848.6666666666666,848.6666666666666
1333,Fluctuating,78.0,80.0,47.0,8.0,CLOUD,CLOUD,1091.2,1075.5528205128205,1075.5528205128205,1075.5528205128205
1334,Fluctuating,89.0,76.0,77.0,10.0,CLOUD,CLOUD,1724.0000000000002,1205.676404494382,1205.676404494382,1205.676404494382
1335,Fluctuating,73.0,87.0,56.0,3.0,EDGE,EDGE,441.6,482.48712328767124,441.6,441.6
1336,Fluctuating,51.0,32.0,38.0,4.0,EDGE,EDGE,502.40000000000003,745.530980392157,502.40000000000003,502.40000000000003
1337,Fluctuating,82.0,62.0,77.0,2.0,CLOUD,CLOUD,344.80000000000007,303.28195121951217,303.28195121951217,303.28195121951217
1338,Fluctuating,53.0,51.0,55.0,2.0,EDGE,EDGE,292.0,397.2867924528301,292.0,292.0
1339,Fluctuating,46.0,38.0,60.0,9.0,CLOUD,CLOUD,1368.0,1804.817391304348,1804.817391304348,1804.817391304348
1340,Fluctuating,43.0,33.0,79.0,7.0,CLOUD,CLOUD,1223.6000000000001,1497.4455813953489,1497.4455813953489,1497.4455813953489
1341,Fluctuating,73.0,40.0,36.0,5.0,EDGE,EDGE,616.0,695.1452054794521,616.0,616.0
1342,Fluctuating,79.0,49.0,35.0,7.0,EDGE,EDGE,854.0,907.6607594936709,854.0,854.0
1343,Fluctuating,59.0,59.0,45.0,5.0,EDGE,EDGE,670.0,845.9661016949152,670.0,670.0
1344,Fluctuating,68.0,46.0,38.0,9.0,EDGE,CLOUD,1130.4,1298.5035294117647,1130.4,1298.5035294117647
1345,Fluctuating,50.0,33.0,32.0,6.0,EDGE,EDGE,710.4,1120.68,710.4,710.4
1346,Fluctuating,60.0,90.0,59.0,9.0,CLOUD,CLOUD,1357.2,1491.24,1491.24,1491.24
1347,Fluctuating,57.0,100.0,58.0,3.0,EDGE,EDGE,448.79999999999995,588.0126315789473,448.79999999999995,448.79999999999995
1348,Fluctuating,84.0,99.0,41.0,10.0,CLOUD,CLOUD,1292.0,1267.7809523809524,1267.7809523809524,1267.7809523809524
1349,Fluctuating,78.0,88.0,70.0,10.0,CLOUD,CLOUD,1639.9999999999998,1341.6410256410256,1341.6410256410256,1341.6410256410256
1350,Fluctuating,67.0,97.0,70.0,9.0,CLOUD,CLOUD,1475.9999999999998,1376.8268656716418,1376.8268656716418,1376.8268656716418
1351,Fluctuating,59.0,74.0,60.0,9.0,CLOUD,CLOUD,1368.0,1495.9389830508476,1495.9389830508476,1495.9389830508476
1352,Fluctuating,54.0,41.0,58.0,5.0,EDGE,CLOUD,748.0,893.3407407407407,748.0,893.3407407407407
1353,Fluctuating,63.0,82.0,46.0,3.0,EDGE,EDGE,405.59999999999997,528.472380952381,405.59999999999997,405.59999999999997
1354,Fluctuating,59.0,31.0,30.0,9.0,EDGE,CLOUD,1044.0,1442.1389830508474,1044.0,1442.1389830508474
1355,Fluctuating,88.0,47.0,52.0,5.0,EDGE,CLOUD,712.0,611.9454545454545,712.0,611.9454545454545
1356,Fluctuating,70.0,98.0,30.0,8.0,CLOUD,CLOUD,928.0,1181.8857142857141,1181.8857142857141,1181.8857142857141
1357,Fluctuating,88.0,91.0,49.0,1.0,EDGE,EDGE,138.79999999999998,203.86909090909091,138.79999999999998,138.79999999999998
1358,Fluctuating,89.0,85.0,48.0,10.0,CLOUD,CLOUD,1376.0,1203.076404494382,1203.076404494382,1203.076404494382
1359,Fluctuating,54.0,30.0,65.0,6.0,EDGE,CLOUD,948.0,1054.4888888888888,948.0,1054.4888888888888
1360,Fluctuating,52.0,82.0,65.0,7.0,CLOUD,CLOUD,1106.0,1317.123076923077,1317.123076923077,1317.123076923077
1361,Fluctuating,65.0,61.0,40.0,7.0,EDGE,EDGE,896.0,1073.7384615384615,896.0,896.0
1362,Fluctuating,64.0,58.0,46.0,2.0,EDGE,EDGE,270.4,351.68,270.4,270.4
1363,Fluctuating,67.0,60.0,63.0,10.0,CLOUD,CLOUD,1556.0,1479.2298507462685,1479.2298507462685,1479.2298507462685
1364,Fluctuating,84.0,64.0,48.0,9.0,CLOUD,CLOUD,1238.4,1118.422857142857,1118.422857142857,1118.422857142857
1365,Fluctuating,57.0,82.0,42.0,2.0,EDGE,EDGE,260.79999999999995,406.0617543859649,260.79999999999995,260.79999999999995
1366,Fluctuating,51.0,47.0,48.0,2.0,EDGE,EDGE,275.2,404.5654901960785,275.2,275.2
1367,Fluctuating,80.0,88.0,69.0,8.0,CLOUD,CLOUD,1302.4,1070.08,1070.08,1070.08
